Short-data encryption tester v.1.04 22.06.2023 12:15
Huffman binary tree prepared, no of elements = 1403, root = 1402
Absolute: min. level=9, max. level=18, av. level=10
Weighted: min. level=4.50, max. level=18.00, av. level=5.56 compression=70%
All-zero element: 826 '@8' of level 9 and weight=5
Processing items...
No of items = 25000, digits before decimal point = -10, digits after decimal point = -7
No; String; Length[B]; String_noised; Length[B]; String_encoded_bin; String_encoded_hex; Length[B]; Add_noise_time[us]; Encryption_time[us]; Decryption_time[us]; Remove_noise_time[us]; Total_time[us]
19218; 89.187130; 9; ~89.&18(7130; 12; 0010111100110010000101100101010000100010011010110010010110000000; F223614522B65208; 8; 7; 441; 469; 7; 924
19219; 86.87; 5; %86.87; 6; 10010110100100010101110111001000; 6919D58C; 4; 2; 231; 239; 3; 475
19220; 68.966933; 9; )68_$.966933; 12; 0110100100110011100000011100010101100101000110101101110101000000; 9633185C56A1DD04; 8; 7; 535; 561; 6; 1109
19221; 135167820.35; 12; )*1^35167820.3&5; 16; 10000111001101100111001101111101001110111101100001111110111000101101110001000000; 786337D7B38DE72ECD04; 10; 10; 783; 808; 9; 1610
19222; 992290901.6; 11; *992*2909#01.6; 14; 100010000110001001010010011011001000111100110101010000101100001011110000; 882625C6F853242C0F; 9; 7; 349; 373; 7; 736
19223; 55.2600; 7; #!55.2600; 9; 10111000010101001011010100110101111111100100110000000000; 8B455B53EFC400; 7; 4; 375; 399; 5; 783
19224; 9.11; 4; @9.11; 5; 10100111000010110100010100000000; 7AB05400; 4; 3; 227; 239; 3; 472
19225; 1.7120; 6; &1.71!20; 8; 1011001010100001010011110010111111011000; 2B1AF4F28D; 5; 4; 398; 410; 4; 816
19226; 1.875281; 8; %!1.875281; 10; 10011101011101011011011100100101000011111011011101000000; D9577B52F07B04; 7; 5; 478; 500; 5; 988
19227; 88; 2; &88; 3; 001100001110010110000000; 035E08; 3; 2; 168; 177; 2; 349
19228; 8.19; 4; $8.19; 5; 01001000100101101010001010100000; 84692A0A; 4; 3; 179; 189; 3; 374
19229; 587633.998391; 13; $58=7633.#&998391; 17; 1100010110010010110101111011111011101011100001100111001101011100010101110111000101000000; 5C297DEBBE6837C5751704; 11; 10; 739; 763; 8; 1520
19230; 45609.3859; 10; =45609!.38#59; 13; 101011010100101001110101100101000110011100101001110110000011000101010000; DAA4574976928D1305; 9; 7; 483; 503; 7; 1000
19231; 69862824.695; 12; @=6986_28@24.695; 16; 10100011010100011010101011111101111000001000111010001000110000101111101000101100; 3A15AADF0EE8882CAFC2; 10; 10; 713; 735; 8; 1466
19232; 269638433.2999; 14; ~2^69638433_.299~9; 18; 0001011011001110100001011001000101001100110000001100110010101001100111100001011101100000; 61EC5819C40CCC9AE97106; 11; 10; 654; 682; 10; 1356
19233; 4.8977; 6; (4.897=7; 8; 0110010111011001011011011101010100001000; 569DD65D80; 5; 4; 349; 360; 4; 717
19234; 682098702; 9; ^!&682098702; 12; 1000101111101110001110110101010011001010101110010001101110100000; B8EEB345AC9BB10A; 8; 6; 577; 601; 7; 1191
19235; 351.7; 5; (351.7; 6; 01000000100011111101000010100000; 04F80D0A; 4; 3; 320; 332; 4; 659
19236; 78077175; 8; ^780&77175; 10; 10111111100111101011010011011001001101011011011010000000; FBE94B9D536B08; 7; 5; 270; 292; 5; 572
19237; 683.4; 5; =683.4; 6; 01110000001111001000110001111100; 07C3C8C7; 4; 3; 201; 210; 4; 418
19238; 8.32; 4; &8.32; 5; 00110000110001011011101101100000; 035CBB06; 4; 2; 240; 251; 3; 496
19239; 646705.7; 8; #64*6705.7; 10; 111110010001001111101101011011100111000100001010; 9F31DEE617A0; 6; 5; 492; 503; 5; 1005
19240; 7533.20034; 10; )7533.$200^34; 13; 011101011010001011100101011001000010100000111011001101100001111010100000; 572A5E4682B363E10A; 9; 7; 648; 672; 7; 1334
19241; 4275702.574; 11; (&4_275702.574; 14; 100010111010110101011011010010110111111111011011101011011100101111110100; B8DAB5B4F7BDDABC4F; 9; 8; 634; 648; 7; 1297
19242; 732056.67; 9; !@73*2056.67; 12; 1001101100010001110010011010111001110010001010111011010110000000; B9119CEA27B25B08; 8; 7; 472; 500; 6; 985
19243; 446993462.6133; 14; )(44699346%2._6133; 18; 1101111110011101111000110101010011110010011101101110110101001010101011111110111010100000; FDD93E452F67DEA4FAEE0A; 11; 11; 1042; 1076; 9; 2138
19244; 838.18; 6; (838.!18; 8; 0001000000010100111000100010100001110000; 01412E8207; 5; 5; 410; 425; 4; 844
19245; 475.423; 7; )475.42#3; 9; 10110110110101101101011000111110100000000110110001000000; 6B6D6DE308C604; 7; 5; 363; 385; 5; 758
19246; 796937.9; 8; $#796937.9; 10; 101101000100101100110001101010111111000000110001; 4BB413BA0F13; 6; 5; 355; 365; 5; 730
19247; 2803.73020; 10; =28)03(.73020; 13; 011110001101010101001101111101001111111100100011101101110101001100000000; 875DD44FFF327B3500; 9; 7; 641; 668; 7; 1323
19248; 1045706.9940; 12; !104^5706.@=9940; 16; 10100010011011111000000110011001010010100010101110100011010011110000110100001100; 2AF61899A4B23AF4D0C0; 10; 10; 567; 586; 8; 1171
19249; 388.4181; 8; &38#8.4181; 10; 001000000110101110000101010011100101011011011101; 02B658E465DD; 6; 5; 513; 523; 5; 1046
19250; 799688; 6; !)799688; 8; 1101101000010110010101100100101011101000; AD6165A48E; 5; 4; 267; 278; 5; 554
19251; 895.222746; 10; !895.(22@2746; 13; 000101011101000101100100100011110110110011010010111111010001001001000000; 511D46F8C62DDF2104; 9; 7; 526; 553; 7; 1093
19252; 2; 1; *2; 2; 0010011010000000; 6208; 2; 2; 56; 63; 1; 122
19253; 6898363.548; 11; (6%89&8363.548; 14; 101011101100101101000100100110111100100010011000111011011100100010000100; EABC44B98C89DE8C48; 9; 7; 596; 615; 7; 1225
19254; 6.34618; 7; )6.346%18; 9; 01101001001100010110101001110110010001011001011000000000; 9613A667546900; 7; 5; 469; 493; 5; 972
19255; 2291345.2764; 12; *2_2%91345.27&64; 16; 00100110101111000001000011100011010010011100110010101001101110001001000011101000; 62CB013E94CC9A8B098E; 10; 9; 792; 817; 8; 1626
19256; 531424429.56; 12; ~(531_424429.5@6; 16; 01100100011000101110010001101100000011110001110111000110101011011100111001111100; 46264EC6F0D16CDAECC7; 10; 10; 816; 838; 8; 1672
19257; 18920.2570; 10; #18920._257)0; 13; 0000111001111100010111111011101001010000100011111011110010011000; E0C7F5AB05F8CB89; 8; 7; 692; 706; 7; 1412
19258; 61983142.625244; 15; (6198__314&2.625&244; 20; 10101110110001111010100111000001011100111100010010111100011100010111100010001101111000111001110111000000; EA7C9A1C374CCB1787D83ED90C; 13; 13; 996; 1039; 10; 2058
19259; 29292671.822; 12; !29*%292671.8%22; 16; 10010110010011010001011101101000100101101101011110101101110000100111110110100000; 69D47186697DDA2CD70A; 10; 10; 772; 802; 9; 1593
19260; 74370.880571; 12; @*74370.#88$0571; 16; 1001110010111111010001111110000101010110100011000011000000000111001110001001101010000000; C9FB741E65C8037083A908; 11; 9; 595; 633; 8; 1245
19261; 690.4162; 8; @690=.4162; 10; 11001111110010001111010111001001110010101011111001100000; FC8C5F9CACEB06; 7; 5; 428; 448; 5; 886
19262; 28231273.696; 12; $282~3^1273.69@6; 16; 00010100010110101010101110111001111000100110100101101011001010001101011100111110; 41A5BA9B2E96B6827DE3; 10; 10; 679; 698; 8; 1395
19263; 58946558.50347; 14; @58$94^6%558.50347; 18; 1111110011100000000010100111110011101000010110100001010111011011100110111110100011100110; CF0EA0C78EA551BDB98E6E; 11; 11; 851; 872; 9; 1743
19264; 3.24; 4; @3.24; 5; 11011110110101001101111010100000; ED4DED0A; 4; 3; 290; 302; 3; 598
19265; 299.063117; 10; @2$99.06&3117; 13; 10011010011001010110110010000000010110010000001001000011010010000000000000000000; A956C608952034840000; 10; 7; 637; 672; 7; 1323
19266; 187205577; 9; ~1%#87205577; 12; 1110101111000110110110111001000111111011010100101000100101000000; BE6CBD19BF259804; 8; 7; 536; 562; 7; 1112
19267; 4616.133655; 11; ^4~6_16.133655; 14; 101011110110100101100011011001110001010111101001000111001111001010010100; FA963676519EC12F49; 9; 8; 562; 582; 7; 1159
19268; 19629569.5; 10; #196#29~569.5; 13; 000011100010110010100010100110111001000101001110101100100001100100100000; E0C22AB919E42B9102; 9; 7; 436; 460; 7; 910
19269; 31.158; 6; =31.1)58; 8; 1011111001110101101010110111001010111000; EB57BA278B; 5; 4; 452; 464; 5; 925
19270; 19; 2; )19; 3; 100000000100010101000000; 085404; 3; 2; 173; 181; 2; 358
19271; 4; 1; (4; 2; 0110010111000000; 560C; 2; 2; 113; 120; 2; 237
19272; 32787.8411; 10; @32=787.)8411; 13; 110111101110010110111101100000000100011010100011100101010010100000000000; ED5EDB08643A598200; 9; 7; 791; 822; 7; 1627
19273; 9.976; 5; %9.976; 6; 10000111000000110001101111011110; 7830B1ED; 4; 3; 145; 153; 3; 304
19274; 7066439.5019; 12; $7066*43)*9.5019; 16; 01110101010000101101011111010011000001000011100101100100000110001100100011110100; 57247D3D409346818C4F; 10; 10; 800; 819; 8; 1637
19275; 9314651.914; 11; &%9314651.)914; 14; 110010111001001111011000100110110111101101011011010001000110001001000000; BC398DB9B7B5442604; 9; 8; 767; 796; 8; 1579
19276; 6; 1; ~6; 2; 1010010110000000; 5A08; 2; 2; 13; 20; 2; 37
19277; 540314.60; 9; )5=40314=.60; 12; 1111100001010110101010111110101100010011010111001010111111110000; 8F65BABE31C5FA0F; 8; 7; 559; 578; 7; 1151
19278; 79294.92; 8; )79^294.92; 10; 011101011000011010000011010101101010101000100101; 57683865AA52; 6; 4; 476; 486; 5; 971
19279; 4; 1; )4; 2; 1011011011000000; 6B0C; 2; 2; 96; 103; 2; 203
19280; 55947.849; 9; ~55947!.8*49; 12; 0100011101010111110001110011001100111101101100001010000010000000; 74757C33D30B0A08; 8; 7; 550; 577; 7; 1141
19281; 8067620.809; 11; _806762^0*.809; 14; 111100111000010111011110111101001111101110110100110010110011001010000000; 3F58ED4FBF4BBC2308; 9; 8; 736; 773; 7; 1524
19282; 3849.661390; 11; @3849.~6$61390; 14; 110111101001011000011001000010100101100110101111110100100100100011100000; ED6991A095FA2D840E; 9; 8; 642; 668; 7; 1325
19283; 94.9004; 7; %94(.9004; 9; 10000111000110001101010001100010011101101111010100000000; 78814D26675F00; 7; 4; 439; 471; 5; 919
19284; 1.012137; 8; ^1.01213@7; 10; 01111000101000001010010101100110110100100100110000000000; 870A5A662DC400; 7; 5; 412; 434; 5; 856
19285; 4479673; 7; @44796%73; 9; 100110111001110011010110010110100001011011000100; B9C96DA5614C; 6; 5; 537; 550; 4; 1096
19286; 538834739.358103; 16; (538$83*4&739.3581#03; 21; 1011000011001010011010010001101001011101010110100001000111011001000000110111110110111010100010010110110001000000; 0BAC96A1D5A5119D30D7AB98C604; 14; 13; 861; 908; 11; 1793
19287; 36047.9000; 10; )3_60(47.9000; 13; 0111110110010010100111010110001110011000110001001110110010011000; D729D936894CCE89; 8; 7; 755; 768; 7; 1537
19288; 8.8005; 6; ^8.80~05; 8; 101110001011001011010001010101011100111000000000; 8B2B1D55EC00; 6; 5; 237; 257; 4; 503
19289; 511270686.5; 11; ~51@1270=686.5; 14; 010001110000001011010110011000101001001110000001011111101101110010000000; 74206D263918E7CD08; 9; 7; 560; 592; 8; 1167
19290; 7.0533; 6; !7#.0533; 8; 0100000100101111010111001110010111010100; 14F2C55E4D; 5; 5; 308; 319; 4; 636
19291; 59921.00135; 11; ^59#92$1.00135; 14; 000110011100110101010001001010011111101000001010010000101100011011110000; 91DC1592AFA0246C0F; 9; 7; 443; 468; 7; 925
19292; 9.3768; 6; )#9.3768; 8; 0110111000011001000001111110001000000010; E691702E20; 5; 4; 363; 373; 4; 744
19293; 85363.33; 8; *&85363.33; 10; 111010101000101001011100111101010110010101110101; AEA8C55F5657; 6; 5; 430; 440; 6; 881
19294; 5826525.383; 11; $58265%25.3*83; 14; 11000101101011010101010110111101011101101001001001010100101110011110010000000000; 5CDA55DB6729459B4E00; 10; 7; 582; 617; 7; 1213
19295; 7.176954; 8; @7.1%76954; 10; 100110000001011010110100001100011010101010011000; 89614B13AA89; 6; 5; 570; 584; 6; 1165
19296; 1; 1; _1; 2; 0110110011000000; C60C; 2; 2; 84; 91; 2; 179
19297; 356.8452; 8; %35~6.8452; 10; 10011101001110111110100010101100101100010100001111000000; D9B38ECA1B340C; 7; 5; 508; 531; 6; 1050
19298; 740549618.3150; 14; *)740$549618~.3150; 18; 1000010101011111101000101100010101001100101100100100001110010010011000100000011000110000; 58F52A5CC42B3429266003; 11; 10; 745; 770; 9; 1534
19299; 99674.8; 7; )$99674.8; 9; 10000001010111100001101101011011010101011001011000000000; 18E5B1B5556900; 7; 5; 449; 475; 4; 933
19300; 2020.181415; 11; ^#2020.181@415; 14; 100111100101111110110111111011001011010101101110110011011111100110100000; E9F57BCE5BE6DC9F0A; 9; 7; 678; 705; 7; 1397
19301; 48.64415; 8; %48.64~415; 10; 011110101000010101010000111011000111001111001101; A75805CE37DC; 6; 5; 477; 487; 6; 975
19302; 85.528; 6; ^85.(528; 8; 1011100011001001001010110000110111101111; 8B9CB2D0FE; 5; 5; 391; 399; 5; 800
19303; 410205; 6; *#410205; 8; 0010001000111001010101101110101110011100; 229365BEC9; 5; 4; 367; 375; 4; 750
19304; 47681459.8229; 13; *4^76@8145&9.8229; 17; 100101001010111111101011101111101101110111100110001110011010011001011011110110110001010100000000; 49FABEEBDD6E936AB5BD5100; 12; 10; 701; 740; 8; 1459
19305; 6.07; 4; ^6.07; 5; 1001110100010000010100010010000000000000; D901150200; 5; 3; 55; 64; 3; 125
19306; 3147012.627229; 14; $_3)147012.6272~29; 18; 1010101000000011100011000100100101001010101100110000101111011010010100001001000110101000; AA30C894A43BB0AD05198A; 11; 10; 925; 953; 9; 1897
19307; 8559938.7; 9; ~85599^^38.7; 12; 0010111100101001010111100001011010110100010100110100001010000000; F292E5614B352408; 8; 7; 397; 424; 6; 834
19308; 876441.2; 8; ^8&76441.2; 10; 10111000101001101101000011101011100101011010100110000000; 8B6A0DBE599A08; 7; 4; 393; 415; 5; 817
19309; 2.186; 5; &2.186; 6; 01111000111001011010010111111000; 875E5A8F; 4; 2; 249; 260; 4; 515
19310; 177869.4; 8; ~1778@69.4; 10; 111010111000100101100011101010001101011100011111; BE98368A7DF1; 6; 4; 360; 370; 5; 739
19311; 7.1475; 6; ^7*.1475; 8; 1011111110011111010011000100110110110100; FBF9C4D44B; 5; 4; 221; 231; 5; 461
19312; 113661.0; 8; ^113*661.0; 10; 01111000101101001001100101001010111111100000101000000000; 874B99A4EFA000; 7; 5; 344; 368; 5; 722
19313; 350376.682546; 13; )&350376.6!8~2546; 17; 0001011000011011111011111010101111011110001011110001010110001011010101001100100100100000; 61B1FEBAEDF251B8459C02; 11; 10; 717; 747; 9; 1483
19314; 645907613.95; 12; *6(4_5907613*.95; 16; 11001010001100101110111001111110010001111011110111111010010001111101001010001011; AC23EEE774DBAF742DB8; 10; 10; 536; 552; 8; 1106
19315; 4.276; 5; %4.276; 6; 01111010101010100110101111011110; A7AAB6ED; 4; 3; 164; 172; 4; 343
19316; 7.2502; 6; @7.2@502; 8; 1001100001010100110111111001011011101000; 8945FD698E; 5; 4; 476; 488; 4; 972
19317; 365513.61637; 12; $3655~13.~61#637; 16; 00011001010110111101101111101101001001100100110110101111111111100100111111000000; 91B5BDDE62D4FAEFF40C; 10; 10; 779; 804; 8; 1601
19318; 688638.400; 10; *688638*.^400; 13; 110010100010101110101001100011110110110001011010101110100001100100110000; ACB29AF8C6A5AB9103; 9; 7; 480; 497; 7; 991
19319; 5.467; 5; =5.467; 6; 01010011100110001111110110101100; 3589DFCA; 4; 3; 219; 228; 4; 454
19320; 55434.80700; 11; =5543^4.8)0700; 14; 010100111000101001101010001110011010101010101010010111011011001110110000; 35A8A693AAAAD53B0B; 9; 7; 688; 710; 7; 1412
19321; 1234264.124; 11; ^12)^34264.124; 14; 011110001010100000110110110000000011110100001110100101101000100011000000; 878A630CD3E069880C; 9; 7; 652; 678; 7; 1344
19322; 73449220; 8; @734=49220; 10; 10011000001010101111101011010101000100101011111101100000; 89A2AF5D21FB06; 7; 5; 390; 410; 5; 810
19323; 2455025.71637; 13; %2455025#(.=71637; 17; 101110110111001100011000110000010001100101110101100001001001101011001100011101001000000000000000; BB37811C915748A9CC470800; 12; 10; 832; 861; 9; 1712
19324; 3580.2068; 9; %3580.2!0_68; 12; 1001110100100101011101010101101110000001111001001000000010000000; D95257B5184E0808; 8; 7; 779; 807; 6; 1599
19325; 63025.8; 7; =630&25.8; 9; 01110000010010010110111100011110010010010110010110000000; 0794F6E1945608; 7; 5; 384; 404; 5; 798
19326; 9.9; 3; !9.9; 4; 100000010010001100010000; 183201; 3; 2; 67; 83; 2; 154
19327; 1; 1; )1; 2; 1000000000000000; 0800; 2; 2; 166; 174; 2; 344
19328; 640459; 6; #640~459; 8; 1111100101010000110100011100110101111100; 9F051DDCC7; 5; 5; 370; 380; 5; 760
19329; 2.936; 5; !2.936; 6; 10010110010001100010111001111000; 6964E287; 4; 3; 131; 140; 4; 278
19330; 2594.212; 8; &25*94.212; 10; 01111000111101111011100101001111101010011010101100110000; 877F9BF49ABA03; 7; 5; 335; 352; 6; 698
19331; 8849508.72; 10; )*884950~8.72; 13; 100001110010101011101001010000010110001100001011110010000101110110110000; 78A29E1436B08CD50B; 9; 7; 601; 622; 7; 1237
19332; 91304523.417; 12; $&9!13#04523.417; 16; 00111110010001001111010010001000100111100110011000010111100011111100100011000000; E3444F88E96671F88C0C; 10; 10; 819; 849; 8; 1686
19333; 1643; 4; #1643; 5; 00001110010000111010110110001000; E034DA88; 4; 2; 189; 200; 3; 394
19334; 9104.7599; 9; @9104.~75!99; 12; 1010011100111000111011010101010011001110100011110111100001000000; 7A83DE45ECF88704; 8; 7; 577; 603; 6; 1193
19335; 20277; 5; _20277; 6; 01111000000110111010001001010000; 87B12A05; 4; 3; 274; 285; 4; 566
19336; 50269.720400; 12; _50@269.^7@20400; 16; 01110011111000011111000110111011001000010111111101001101001101111100000111011000; 371E1FBB12F7D4731C8D; 10; 10; 731; 753; 8; 1502
19337; 9.922484; 8; ~9.92)2484; 10; 011101100000110001101000001100100011000101100000; 67C086231306; 6; 4; 514; 527; 6; 1051
19338; 672.72681; 9; (!672.7268@1; 12; 0111110001101101011011111101010111100100110000000111111111100000; C7D6F65D4E0CF70E; 8; 6; 646; 669; 6; 1327
19339; 713614.0; 8; %71361~4.0; 10; 11010000111010010010101111111000111001100000101000000000; 0D9EB28F6EA000; 7; 5; 437; 461; 5; 908
19340; 177543854.30531; 15; =1%77=543!854.3&0531; 20; 11101010011010000101011110010101001101000101001000010100101101010101010010111101110011100100010000000000; AE8675594325415B45DBEC4400; 13; 13; 933; 973; 11; 1930
19341; 2.78930; 7; #2.789)30; 9; 100010100110100001011111100010111110110010011000; A886F5B8CE89; 6; 5; 393; 403; 4; 805
19342; 80267221.28682; 14; )80@_267221.^28682; 18; 0110101000000111110111100000101101011111101101110101101000111011010111111101101010100000; A670EDB0F57BA5B3F5AD0A; 11; 10; 1039; 1069; 9; 2127
19343; 60463.80; 8; ~@60463.80; 10; 00100111010111111110010011101101011001001111010110000000; 72F54EDE465F08; 7; 5; 438; 463; 6; 912
19344; 17627.3110; 10; )17627.3~1=10; 13; 100000000101111011110110100101100010110111101011111101010001001100000000; 08E56F69D2BE5F3100; 9; 7; 637; 664; 8; 1316
19345; 992464.87805; 12; &9%9~24=64.87805; 16; 01110011010100001110000001011011111110101000011101011001011011101100001110011100; 37050EB5AF7895E63CC9; 10; 10; 672; 688; 8; 1378
19346; 1642.24108; 10; !1642.(=24108; 13; 101000100110000111010111111010111111011100100011011100011111001011000000; 2A167DBE7F32172F0C; 9; 7; 745; 770; 7; 1529
19347; 829949841; 9; %829(9~49841; 12; 1001011010000011010111110111010001110011110001010111001010100000; 6938F547375C270A; 8; 7; 644; 667; 6; 1324
19348; 75221.8555; 10; (7#5^221.8555; 13; 111001001101100000100011101110100111101100101100101001011100100100000000; 4E8D32ABB7C25A9C00; 9; 7; 701; 733; 7; 1448
19349; 72437637.23; 11; (7!2437637.2)3; 14; 111001001100101100100110000010111101111011111100010101001100111110110000; 4EBC62B0EDCF45FC0B; 9; 7; 615; 637; 7; 1266
19350; 65473.493721; 12; ~65$4$73.&493721; 16; 10100101100100100101011011001000100011100110101001010000010111111000101001111000; 5A29658CE8A605F5A887; 10; 9; 787; 811; 8; 1615
19351; 1.6; 3; (1.6; 4; 010010000100010111100000; 84540E; 3; 3; 167; 176; 2; 348
19352; 46.30; 5; &46.30; 6; 11100111110001010111001001011000; 7E5C2785; 4; 3; 301; 311; 3; 618
19353; 3376214.58979; 13; $33*76214%.589^79; 17; 000110010101001011101011110111110100111101110011101011011100111111000110111111101000101010000000; 9125BEFDF437DAFC6CEFA808; 12; 10; 673; 709; 8; 1400
19354; 8666; 4; (8666; 5; 00010000010000001101001001000000; 01042D04; 4; 2; 336; 348; 4; 690
19355; 9113.7038; 9; !9113.7_03*8; 12; 1000000100110010000111010110010101110011001011111010001001010000; 1823D15637F22A05; 8; 7; 357; 376; 6; 746
19356; 97.8; 4; )97.8; 5; 10100010000000010011001011000000; 2A10230C; 4; 2; 256; 267; 4; 529
19357; 5576.31069; 10; )55&76$.31069; 13; 111110000010100011111011110111100111000110001000000000101110001010100000; 8F82BFED1788202E0A; 9; 7; 608; 630; 7; 1252
19358; 5.70994; 7; _5.7^0994; 9; 011100111110100001010111101000111100001111101010; 378E753A3CAE; 6; 4; 329; 339; 5; 677
